# Setpoints,Voltages
2.022000000000000000e+03,1.603119500000000031e+00
2.023000000000000000e+03,1.603801000000000254e+00
2.024000000000000000e+03,1.604809999999999848e+00
2.025000000000000000e+03,1.605507499999999865e+00
2.026000000000000000e+03,1.606306000000000012e+00
2.027000000000000000e+03,1.607004499999999947e+00
2.028000000000000000e+03,1.607996999999999899e+00
2.029000000000000000e+03,1.608821999999999974e+00
2.030000000000000000e+03,1.609546499999999991e+00
2.031000000000000000e+03,1.610447500000000032e+00
2.032000000000000000e+03,1.611352999999999813e+00
2.033000000000000000e+03,1.612102000000000146e+00
2.034000000000000000e+03,1.612833500000000031e+00
2.035000000000000000e+03,1.613639500000000115e+00
2.036000000000000000e+03,1.614626499999999965e+00
2.037000000000000000e+03,1.615581500000000004e+00
2.038000000000000000e+03,1.616365000000000052e+00
2.039000000000000000e+03,1.617081999999999908e+00
2.040000000000000000e+03,1.617847000000000035e+00
2.041000000000000000e+03,1.618740999999999985e+00
2.042000000000000000e+03,1.619509499999999935e+00
2.043000000000000000e+03,1.620343000000000089e+00
2.044000000000000000e+03,1.621199000000000279e+00
2.045000000000000000e+03,1.621941000000000077e+00
2.046000000000000000e+03,1.622890500000000014e+00
2.047000000000000000e+03,1.623693500000000345e+00
2.048000000000000000e+03,1.624500000000000055e+00
2.049000000000000000e+03,1.625314000000000147e+00
2.050000000000000000e+03,1.626058499999999851e+00
2.051000000000000000e+03,1.626837000000000089e+00
2.052000000000000000e+03,1.627852000000000077e+00
2.053000000000000000e+03,1.628554999999999975e+00
2.054000000000000000e+03,1.629328999999999805e+00
2.055000000000000000e+03,1.630093000000000014e+00
2.056000000000000000e+03,1.631061499999999942e+00
2.057000000000000000e+03,1.631765000000000132e+00
2.058000000000000000e+03,1.632566500000000032e+00
2.059000000000000000e+03,1.633414500000000213e+00
2.060000000000000000e+03,1.633998999999999979e+00
2.061000000000000000e+03,1.634791999999999801e+00
2.062000000000000000e+03,1.635746999999999840e+00
2.063000000000000000e+03,1.636532000000000098e+00
2.064000000000000000e+03,1.637096000000000107e+00
2.065000000000000000e+03,1.637809999999999988e+00
2.066000000000000000e+03,1.638652499999999845e+00
2.067000000000000000e+03,1.639607499999999884e+00
2.068000000000000000e+03,1.640664500000000192e+00
2.069000000000000000e+03,1.641284500000000035e+00
2.070000000000000000e+03,1.642045000000000199e+00
2.071000000000000000e+03,1.642898499999999817e+00
2.072000000000000000e+03,1.643441500000000222e+00
2.073000000000000000e+03,1.644252499999999895e+00
2.074000000000000000e+03,1.645013000000000059e+00
2.075000000000000000e+03,1.645903499999999964e+00
2.076000000000000000e+03,1.646591499999999986e+00
2.077000000000000000e+03,1.647532999999999914e+00
2.078000000000000000e+03,1.648400999999999783e+00
2.079000000000000000e+03,1.648995999999999906e+00
2.080000000000000000e+03,1.649796499999999666e+00
2.081000000000000000e+03,1.650598000000000010e+00
2.082000000000000000e+03,1.651480500000000351e+00
2.083000000000000000e+03,1.652228500000000100e+00
2.084000000000000000e+03,1.652992999999999935e+00
2.085000000000000000e+03,1.653745500000000090e+00
2.086000000000000000e+03,1.654563000000000228e+00
2.087000000000000000e+03,1.655270999999999715e+00
2.088000000000000000e+03,1.656096000000000235e+00
2.089000000000000000e+03,1.656892500000000101e+00
2.090000000000000000e+03,1.658126999999999907e+00
2.091000000000000000e+03,1.658797499999999925e+00
2.092000000000000000e+03,1.659446500000000269e+00
2.093000000000000000e+03,1.660414499999999904e+00
2.094000000000000000e+03,1.661094999999999988e+00
2.095000000000000000e+03,1.661764499999999867e+00
2.096000000000000000e+03,1.662599500000000008e+00
2.097000000000000000e+03,1.663499499999999909e+00
2.098000000000000000e+03,1.664178499999999783e+00
2.099000000000000000e+03,1.664761500000000227e+00
2.100000000000000000e+03,1.665619500000000031e+00
2.101000000000000000e+03,1.666511499999999923e+00
2.102000000000000000e+03,1.667291000000000079e+00
2.103000000000000000e+03,1.668063500000000143e+00
2.104000000000000000e+03,1.668748000000000120e+00
2.105000000000000000e+03,1.669611000000000178e+00
2.106000000000000000e+03,1.670592000000000299e+00
2.107000000000000000e+03,1.671418499999999696e+00
2.108000000000000000e+03,1.672292499999999960e+00
2.109000000000000000e+03,1.673055499999999807e+00
2.110000000000000000e+03,1.673742999999999981e+00
2.111000000000000000e+03,1.674437999999999871e+00
2.112000000000000000e+03,1.675350499999999965e+00
2.113000000000000000e+03,1.676040499999999822e+00
2.114000000000000000e+03,1.676878500000000161e+00
2.115000000000000000e+03,1.677768500000000218e+00
2.116000000000000000e+03,1.678631500000000276e+00
2.117000000000000000e+03,1.679286000000000056e+00
2.118000000000000000e+03,1.679746500000000253e+00
2.119000000000000000e+03,1.680647499999999850e+00
2.120000000000000000e+03,1.681442499999999951e+00
2.121000000000000000e+03,1.682325000000000070e+00
2.122000000000000000e+03,1.683149500000000076e+00
2.123000000000000000e+03,1.683971499999999732e+00
2.124000000000000000e+03,1.684722999999999971e+00
2.125000000000000000e+03,1.685607999999999773e+00
2.126000000000000000e+03,1.686386500000000011e+00
2.127000000000000000e+03,1.687185000000000157e+00
2.128000000000000000e+03,1.688061000000000034e+00
2.129000000000000000e+03,1.688715999999999884e+00
2.130000000000000000e+03,1.689679999999999849e+00
2.131000000000000000e+03,1.690433000000000074e+00
2.132000000000000000e+03,1.691034999999999844e+00
2.133000000000000000e+03,1.691783999999999732e+00
2.134000000000000000e+03,1.692586500000000216e+00
2.135000000000000000e+03,1.693610000000000060e+00
2.136000000000000000e+03,1.694218499999999850e+00
2.137000000000000000e+03,1.694921499999999970e+00
2.138000000000000000e+03,1.695960000000000134e+00
2.139000000000000000e+03,1.696546499999999735e+00
2.140000000000000000e+03,1.697283000000000097e+00
2.141000000000000000e+03,1.698026999999999731e+00
2.142000000000000000e+03,1.698914999999999953e+00
2.143000000000000000e+03,1.699683500000000125e+00
2.144000000000000000e+03,1.700363999999999987e+00
2.145000000000000000e+03,1.701467999999999758e+00
2.146000000000000000e+03,1.702273499999999995e+00
2.147000000000000000e+03,1.702962500000000379e+00
2.148000000000000000e+03,1.703682499999999989e+00
2.149000000000000000e+03,1.704312499999999897e+00
2.150000000000000000e+03,1.705267999999999784e+00
2.151000000000000000e+03,1.706211499999999770e+00
2.152000000000000000e+03,1.706912000000000207e+00
2.153000000000000000e+03,1.707872499999999905e+00
2.154000000000000000e+03,1.708647000000000249e+00
2.155000000000000000e+03,1.709340500000000151e+00
2.156000000000000000e+03,1.709949999999999859e+00
2.157000000000000000e+03,1.710702999999999863e+00
2.158000000000000000e+03,1.711526999999999799e+00
2.159000000000000000e+03,1.712263499999999938e+00
2.160000000000000000e+03,1.713110000000000355e+00
2.161000000000000000e+03,1.713786500000000101e+00
2.162000000000000000e+03,1.714590499999999906e+00
2.163000000000000000e+03,1.715395000000000225e+00
2.164000000000000000e+03,1.715933000000000153e+00
2.165000000000000000e+03,1.716926999999999648e+00
2.166000000000000000e+03,1.717661499999999730e+00
2.167000000000000000e+03,1.718530000000000113e+00
2.168000000000000000e+03,1.719325500000000062e+00
2.169000000000000000e+03,1.720225500000000185e+00
2.170000000000000000e+03,1.720978999999999814e+00
2.171000000000000000e+03,1.721726500000000160e+00
2.172000000000000000e+03,1.722498499999999932e+00
2.173000000000000000e+03,1.723133999999999943e+00
2.174000000000000000e+03,1.724040999999999713e+00
2.175000000000000000e+03,1.724740000000000162e+00
2.176000000000000000e+03,1.725513499999999922e+00
2.177000000000000000e+03,1.726221000000000005e+00
2.178000000000000000e+03,1.727255500000000055e+00
2.179000000000000000e+03,1.728057000000000176e+00
2.180000000000000000e+03,1.728828999999999949e+00
2.181000000000000000e+03,1.729504499999999778e+00
2.182000000000000000e+03,1.730314499999999978e+00
2.183000000000000000e+03,1.731278500000000165e+00
2.184000000000000000e+03,1.731979500000000005e+00
2.185000000000000000e+03,1.732698500000000141e+00
2.186000000000000000e+03,1.733417499999999833e+00
2.187000000000000000e+03,1.734257999999999855e+00
2.188000000000000000e+03,1.734998500000000110e+00
2.189000000000000000e+03,1.735692000000000235e+00
2.190000000000000000e+03,1.736739500000000103e+00
2.191000000000000000e+03,1.737550499999999776e+00
2.192000000000000000e+03,1.738269000000000064e+00
2.193000000000000000e+03,1.738975500000000007e+00
2.194000000000000000e+03,1.739637000000000100e+00
2.195000000000000000e+03,1.740585999999999967e+00
2.196000000000000000e+03,1.741203499999999904e+00
2.197000000000000000e+03,1.742072500000000135e+00
2.198000000000000000e+03,1.742824499999999777e+00
2.199000000000000000e+03,1.743483499999999964e+00
2.200000000000000000e+03,1.744458999999999760e+00
2.201000000000000000e+03,1.745213499999999751e+00
2.202000000000000000e+03,1.745933000000000179e+00
2.203000000000000000e+03,1.746795499999999945e+00
2.204000000000000000e+03,1.747462000000000071e+00
2.205000000000000000e+03,1.748334999999999750e+00
2.206000000000000000e+03,1.749026999999999887e+00
2.207000000000000000e+03,1.749767000000000294e+00
2.208000000000000000e+03,1.750621500000000053e+00
2.209000000000000000e+03,1.751373999999999764e+00
2.210000000000000000e+03,1.752246999999999888e+00
2.211000000000000000e+03,1.753087000000000062e+00
2.212000000000000000e+03,1.753774500000000014e+00
2.213000000000000000e+03,1.754659999999999886e+00
2.214000000000000000e+03,1.755514499999999867e+00
2.215000000000000000e+03,1.756225000000000147e+00
2.216000000000000000e+03,1.757012500000000088e+00
2.217000000000000000e+03,1.757784500000000083e+00
2.218000000000000000e+03,1.758647499999999919e+00
2.219000000000000000e+03,1.759647500000000253e+00
2.220000000000000000e+03,1.760380500000000126e+00
2.221000000000000000e+03,1.761134500000000047e+00
2.222000000000000000e+03,1.761648499999999729e+00
2.223000000000000000e+03,1.762386000000000008e+00
2.224000000000000000e+03,1.763120999999999938e+00
2.225000000000000000e+03,1.764112999999999598e+00
2.226000000000000000e+03,1.765160000000000284e+00
2.227000000000000000e+03,1.765986499999999904e+00
2.228000000000000000e+03,1.766511500000000012e+00
2.229000000000000000e+03,1.767161499999999830e+00
2.230000000000000000e+03,1.768253000000000075e+00
2.231000000000000000e+03,1.768850499999999881e+00
2.232000000000000000e+03,1.769762000000000057e+00
2.233000000000000000e+03,1.770518999999999732e+00
2.234000000000000000e+03,1.771227000000000107e+00
2.235000000000000000e+03,1.771888499999999977e+00
2.236000000000000000e+03,1.772661000000000042e+00
2.237000000000000000e+03,1.773774999999999880e+00
2.238000000000000000e+03,1.774686500000000056e+00
2.239000000000000000e+03,1.775101499999999888e+00
2.240000000000000000e+03,1.776008500000000101e+00
2.241000000000000000e+03,1.776741000000000126e+00
2.242000000000000000e+03,1.777737499999999971e+00
2.243000000000000000e+03,1.778579499999999980e+00
2.244000000000000000e+03,1.779242999999999908e+00
2.245000000000000000e+03,1.780168499999999820e+00
2.246000000000000000e+03,1.780859500000000040e+00
2.247000000000000000e+03,1.781577500000000258e+00
2.248000000000000000e+03,1.782588999999999757e+00
2.249000000000000000e+03,1.783197499999999991e+00
2.250000000000000000e+03,1.784048999999999996e+00
2.251000000000000000e+03,1.784923000000000259e+00
2.252000000000000000e+03,1.785813500000000387e+00
2.253000000000000000e+03,1.786445000000000061e+00
2.254000000000000000e+03,1.787120999999999738e+00
2.255000000000000000e+03,1.787977999999999623e+00
2.256000000000000000e+03,1.788708000000000187e+00
2.257000000000000000e+03,1.789576500000000125e+00
2.258000000000000000e+03,1.790502499999999886e+00
2.259000000000000000e+03,1.791282000000000041e+00
2.260000000000000000e+03,1.791964499999999960e+00
2.261000000000000000e+03,1.792923499999999892e+00
2.262000000000000000e+03,1.793649500000000119e+00
2.263000000000000000e+03,1.794261999999999802e+00
2.264000000000000000e+03,1.794979000000000102e+00
2.265000000000000000e+03,1.795723500000000028e+00
2.266000000000000000e+03,1.796708500000000042e+00
2.267000000000000000e+03,1.797747999999999902e+00
2.268000000000000000e+03,1.798402000000000056e+00
2.269000000000000000e+03,1.799159000000000175e+00
2.270000000000000000e+03,1.799908000000000285e+00
2.271000000000000000e+03,1.800780000000000047e+00
2.272000000000000000e+03,1.801532999999999829e+00
2.273000000000000000e+03,1.802267499999999911e+00
2.274000000000000000e+03,1.803049499999999750e+00
2.275000000000000000e+03,1.803684499999999913e+00
2.276000000000000000e+03,1.804367500000000124e+00
2.277000000000000000e+03,1.805422500000000152e+00
2.278000000000000000e+03,1.806078999999999990e+00
2.279000000000000000e+03,1.807038499999999770e+00
2.280000000000000000e+03,1.807759000000000116e+00
2.281000000000000000e+03,1.808469000000000104e+00
2.282000000000000000e+03,1.809299000000000435e+00
2.283000000000000000e+03,1.810099999999999820e+00
2.284000000000000000e+03,1.810877999999999988e+00
2.285000000000000000e+03,1.811773000000000078e+00
2.286000000000000000e+03,1.812413499999999900e+00
2.287000000000000000e+03,1.813310999999999895e+00
2.288000000000000000e+03,1.813843500000000164e+00
2.289000000000000000e+03,1.814715500000000148e+00
2.290000000000000000e+03,1.815477999999999925e+00
2.291000000000000000e+03,1.816262000000000043e+00
2.292000000000000000e+03,1.816978000000000204e+00
2.293000000000000000e+03,1.817814999999999959e+00
2.294000000000000000e+03,1.818880499999999900e+00
2.295000000000000000e+03,1.819516499999999537e+00
2.296000000000000000e+03,1.820372500000000171e+00
2.297000000000000000e+03,1.820984999999999854e+00
2.298000000000000000e+03,1.821736999999999940e+00
2.299000000000000000e+03,1.822726999999999764e+00
2.300000000000000000e+03,1.823616500000000418e+00
2.301000000000000000e+03,1.824275999999999787e+00
2.302000000000000000e+03,1.825126999999999722e+00
2.303000000000000000e+03,1.825832000000000122e+00
2.304000000000000000e+03,1.826511999999999913e+00
2.305000000000000000e+03,1.827301499999999690e+00
2.306000000000000000e+03,1.828275499999999720e+00
2.307000000000000000e+03,1.829045999999999950e+00
2.308000000000000000e+03,1.829777999999999683e+00
2.309000000000000000e+03,1.830471500000000251e+00
2.310000000000000000e+03,1.831258999999999970e+00
2.311000000000000000e+03,1.832269999999999843e+00
2.312000000000000000e+03,1.832938500000000248e+00
2.313000000000000000e+03,1.833773000000000097e+00
2.314000000000000000e+03,1.834611500000000062e+00
2.315000000000000000e+03,1.835332999999999659e+00
2.316000000000000000e+03,1.836162499999999698e+00
2.317000000000000000e+03,1.837160500000000196e+00
2.318000000000000000e+03,1.837614500000000151e+00
2.319000000000000000e+03,1.838427499999999881e+00
2.320000000000000000e+03,1.839490000000000069e+00
2.321000000000000000e+03,1.840049499999999894e+00
2.322000000000000000e+03,1.840987500000000221e+00
2.323000000000000000e+03,1.841767500000000002e+00
2.324000000000000000e+03,1.842687000000000186e+00
2.325000000000000000e+03,1.843372000000000011e+00
2.326000000000000000e+03,1.843963000000000019e+00
2.327000000000000000e+03,1.844975000000000254e+00
2.328000000000000000e+03,1.845675999999999872e+00
2.329000000000000000e+03,1.846468499999999846e+00
2.330000000000000000e+03,1.847303499999999543e+00
2.331000000000000000e+03,1.847976999999999759e+00
2.332000000000000000e+03,1.848702999999999763e+00
2.333000000000000000e+03,1.849799500000000263e+00
2.334000000000000000e+03,1.850634000000000112e+00
2.335000000000000000e+03,1.851453000000000015e+00
2.336000000000000000e+03,1.852003999999999762e+00
2.337000000000000000e+03,1.852914000000000172e+00
2.338000000000000000e+03,1.853606000000000309e+00
2.339000000000000000e+03,1.854439999999999866e+00
2.340000000000000000e+03,1.855221000000000231e+00
2.341000000000000000e+03,1.856121499999999980e+00
2.342000000000000000e+03,1.856958499999999956e+00
2.343000000000000000e+03,1.857601000000000058e+00
2.344000000000000000e+03,1.858317000000000219e+00
2.345000000000000000e+03,1.858996499999999941e+00
2.346000000000000000e+03,1.860031999999999908e+00
2.347000000000000000e+03,1.860685499999999992e+00
2.348000000000000000e+03,1.861539999999999750e+00
2.349000000000000000e+03,1.862044500000000324e+00
2.350000000000000000e+03,1.863014000000000170e+00
2.351000000000000000e+03,1.863701500000000122e+00
2.352000000000000000e+03,1.864330499999999891e+00
2.353000000000000000e+03,1.865318499999999657e+00
2.354000000000000000e+03,1.866122500000000128e+00
2.355000000000000000e+03,1.867083000000000270e+00
2.356000000000000000e+03,1.867922500000000152e+00
2.357000000000000000e+03,1.868570999999999982e+00
2.358000000000000000e+03,1.869633500000000170e+00
2.359000000000000000e+03,1.870334500000000233e+00
2.360000000000000000e+03,1.871176500000000020e+00
2.361000000000000000e+03,1.871832500000000010e+00
2.362000000000000000e+03,1.872556999999999805e+00
2.363000000000000000e+03,1.873347000000000317e+00
2.364000000000000000e+03,1.874109000000000025e+00
2.365000000000000000e+03,1.875019999999999909e+00
2.366000000000000000e+03,1.875874500000000111e+00
2.367000000000000000e+03,1.876465000000000272e+00
2.368000000000000000e+03,1.877285499999999940e+00
2.369000000000000000e+03,1.878264500000000226e+00
2.370000000000000000e+03,1.878936000000000162e+00
2.371000000000000000e+03,1.879860499999999934e+00
2.372000000000000000e+03,1.880543499999999923e+00
2.373000000000000000e+03,1.881466000000000083e+00
2.374000000000000000e+03,1.882065000000000099e+00
2.375000000000000000e+03,1.883028499999999994e+00
2.376000000000000000e+03,1.883779999999999788e+00
2.377000000000000000e+03,1.884528500000000051e+00
2.378000000000000000e+03,1.885425499999999754e+00
2.379000000000000000e+03,1.886070000000000135e+00
2.380000000000000000e+03,1.887062000000000239e+00
2.381000000000000000e+03,1.887751499999999805e+00
2.382000000000000000e+03,1.888582999999999901e+00
2.383000000000000000e+03,1.889472999999999958e+00
2.384000000000000000e+03,1.889860499999999943e+00
2.385000000000000000e+03,1.890844999999999887e+00
2.386000000000000000e+03,1.891523500000000357e+00
2.387000000000000000e+03,1.892290500000000097e+00
2.388000000000000000e+03,1.893072000000000088e+00
2.389000000000000000e+03,1.894035999999999831e+00
2.390000000000000000e+03,1.894673000000000274e+00
2.391000000000000000e+03,1.895347999999999811e+00
2.392000000000000000e+03,1.896268500000000135e+00
2.393000000000000000e+03,1.897280499999999703e+00
2.394000000000000000e+03,1.897965000000000346e+00
2.395000000000000000e+03,1.899017500000000025e+00
2.396000000000000000e+03,1.899607500000000115e+00
2.397000000000000000e+03,1.900459000000000120e+00
2.398000000000000000e+03,1.901011999999999702e+00
2.399000000000000000e+03,1.901910499999999615e+00
2.400000000000000000e+03,1.902598000000000011e+00
2.401000000000000000e+03,1.903632500000000061e+00
2.402000000000000000e+03,1.904472500000000013e+00
2.403000000000000000e+03,1.905165000000000219e+00
2.404000000000000000e+03,1.905877500000000113e+00
2.405000000000000000e+03,1.906803000000000026e+00
2.406000000000000000e+03,1.907545000000000046e+00
2.407000000000000000e+03,1.908012999999999737e+00
2.408000000000000000e+03,1.908895000000000453e+00
2.409000000000000000e+03,1.909957499999999753e+00
2.410000000000000000e+03,1.910611499999999907e+00
2.411000000000000000e+03,1.911420000000000119e+00
2.412000000000000000e+03,1.912258999999999487e+00
2.413000000000000000e+03,1.913153999999999799e+00
2.414000000000000000e+03,1.914009000000000071e+00
2.415000000000000000e+03,1.914620499999999836e+00
2.416000000000000000e+03,1.915314500000000253e+00
2.417000000000000000e+03,1.916106999999999783e+00
2.418000000000000000e+03,1.916957500000000092e+00
2.419000000000000000e+03,1.917615000000000292e+00
2.420000000000000000e+03,1.918522500000000575e+00
2.421000000000000000e+03,1.919298000000000171e+00
2.422000000000000000e+03,1.920143500000000447e+00
2.423000000000000000e+03,1.920870499999999925e+00
2.424000000000000000e+03,1.921617499999999978e+00
2.425000000000000000e+03,1.922454000000000107e+00
2.426000000000000000e+03,1.923233000000000192e+00
2.427000000000000000e+03,1.923943499999999585e+00
2.428000000000000000e+03,1.924652000000000029e+00
2.429000000000000000e+03,1.925415500000000169e+00
2.430000000000000000e+03,1.926176499999999958e+00
2.431000000000000000e+03,1.927002999999999799e+00
2.432000000000000000e+03,1.927829500000000085e+00
2.433000000000000000e+03,1.928565000000000085e+00
2.434000000000000000e+03,1.929408499999999860e+00
2.435000000000000000e+03,1.930372999999999895e+00
2.436000000000000000e+03,1.930993500000000029e+00
2.437000000000000000e+03,1.931757499999999794e+00
2.438000000000000000e+03,1.932740499999999972e+00
2.439000000000000000e+03,1.933441999999999883e+00
2.440000000000000000e+03,1.934225000000000083e+00
2.441000000000000000e+03,1.935258999999999618e+00
2.442000000000000000e+03,1.935844499999999968e+00
2.443000000000000000e+03,1.936922000000000255e+00
2.444000000000000000e+03,1.937443999999999944e+00
2.445000000000000000e+03,1.938156999999999908e+00
2.446000000000000000e+03,1.938954999999999984e+00
2.447000000000000000e+03,1.939813999999999705e+00
2.448000000000000000e+03,1.940475999999999868e+00
2.449000000000000000e+03,1.941249999999999698e+00
2.450000000000000000e+03,1.942037500000000083e+00
2.451000000000000000e+03,1.942848000000000130e+00
2.452000000000000000e+03,1.943615000000000093e+00
2.453000000000000000e+03,1.944318000000000213e+00
2.454000000000000000e+03,1.945156500000000177e+00
2.455000000000000000e+03,1.946214000000000111e+00
2.456000000000000000e+03,1.946926500000000004e+00
2.457000000000000000e+03,1.947633499999999795e+00
2.458000000000000000e+03,1.948583999999999650e+00
2.459000000000000000e+03,1.949400999999999939e+00
2.460000000000000000e+03,1.950170499999999807e+00
2.461000000000000000e+03,1.950954500000000369e+00
2.462000000000000000e+03,1.951761500000000371e+00
2.463000000000000000e+03,1.952715000000000201e+00
2.464000000000000000e+03,1.953480000000000105e+00
2.465000000000000000e+03,1.954472500000000057e+00
2.466000000000000000e+03,1.955340500000000148e+00
2.467000000000000000e+03,1.955868500000000010e+00
2.468000000000000000e+03,1.956624499999999545e+00
2.469000000000000000e+03,1.957402499999999934e+00
2.470000000000000000e+03,1.958227000000000162e+00
2.471000000000000000e+03,1.958847499999999853e+00
2.472000000000000000e+03,1.959735500000000075e+00
2.473000000000000000e+03,1.960472000000000437e+00
2.474000000000000000e+03,1.961498500000000034e+00
2.475000000000000000e+03,1.962229000000000001e+00
2.476000000000000000e+03,1.963056000000000356e+00
2.477000000000000000e+03,1.963634000000000102e+00
2.478000000000000000e+03,1.964393999999999751e+00
2.479000000000000000e+03,1.965403500000000081e+00
2.480000000000000000e+03,1.966011500000000023e+00
2.481000000000000000e+03,1.966943499999999734e+00
2.482000000000000000e+03,1.967718999999999996e+00
2.483000000000000000e+03,1.968404999999999960e+00
2.484000000000000000e+03,1.969292499999999890e+00
2.485000000000000000e+03,1.970066999999999791e+00
2.486000000000000000e+03,1.971064500000000219e+00
2.487000000000000000e+03,1.971641499999999825e+00
2.488000000000000000e+03,1.972601000000000271e+00
2.489000000000000000e+03,1.973395000000000010e+00
2.490000000000000000e+03,1.974314000000000124e+00
2.491000000000000000e+03,1.975009000000000015e+00
2.492000000000000000e+03,1.975748999999999977e+00
2.493000000000000000e+03,1.976409000000000304e+00
2.494000000000000000e+03,1.977350500000000011e+00
2.495000000000000000e+03,1.978017999999999832e+00
2.496000000000000000e+03,1.978744500000000128e+00
2.497000000000000000e+03,1.979740999999999973e+00
2.498000000000000000e+03,1.980560999999999794e+00
2.499000000000000000e+03,1.981373500000000121e+00
2.500000000000000000e+03,1.982397499999999813e+00
2.501000000000000000e+03,1.983067000000000135e+00
2.502000000000000000e+03,1.983785999999999827e+00
2.503000000000000000e+03,1.984681000000000139e+00
2.504000000000000000e+03,1.985457500000000097e+00
2.505000000000000000e+03,1.986169000000000295e+00
2.506000000000000000e+03,1.987000499999999947e+00
2.507000000000000000e+03,1.987748500000000362e+00
2.508000000000000000e+03,1.988845499999999600e+00
2.509000000000000000e+03,1.989481000000000055e+00
2.510000000000000000e+03,1.990150999999999781e+00
2.511000000000000000e+03,1.990671500000000593e+00
2.512000000000000000e+03,1.991493000000000180e+00
2.513000000000000000e+03,1.992557499999999759e+00
2.514000000000000000e+03,1.993325999999999709e+00
2.515000000000000000e+03,1.993980499999999934e+00
2.516000000000000000e+03,1.994889499999999982e+00
2.517000000000000000e+03,1.995763000000000176e+00
2.518000000000000000e+03,1.996549499999999977e+00
2.519000000000000000e+03,1.997484500000000107e+00
2.520000000000000000e+03,1.998408000000000184e+00
2.521000000000000000e+03,1.999079999999999968e+00
2.522000000000000000e+03,1.999957500000000055e+00
2.523000000000000000e+03,2.000519499999999784e+00
2.524000000000000000e+03,2.001208999999999794e+00
2.525000000000000000e+03,2.002056999999999753e+00
2.526000000000000000e+03,2.002861000000000224e+00
2.527000000000000000e+03,2.003779499999999381e+00
2.528000000000000000e+03,2.004764000000000213e+00
2.529000000000000000e+03,2.005151999999999823e+00
2.530000000000000000e+03,2.006066000000000571e+00
2.531000000000000000e+03,2.006926999999999683e+00
2.532000000000000000e+03,2.007646500000000334e+00
2.533000000000000000e+03,2.008410500000000098e+00
2.534000000000000000e+03,2.009271499999999655e+00
2.535000000000000000e+03,2.009861999999999593e+00
2.536000000000000000e+03,2.010826000000000224e+00
2.537000000000000000e+03,2.011769499999999766e+00
2.538000000000000000e+03,2.012710499999999847e+00
2.539000000000000000e+03,2.013584499999999444e+00
2.540000000000000000e+03,2.014429500000000317e+00
2.541000000000000000e+03,2.014858499999999886e+00
2.542000000000000000e+03,2.015572999999999837e+00
2.543000000000000000e+03,2.016402499999999876e+00
2.544000000000000000e+03,2.017222499999999918e+00
2.545000000000000000e+03,2.017938500000000079e+00
2.546000000000000000e+03,2.018993999999999733e+00
2.547000000000000000e+03,2.019933000000000423e+00
2.548000000000000000e+03,2.020782999999999774e+00
2.549000000000000000e+03,2.021645499999999984e+00
2.550000000000000000e+03,2.022089499999999873e+00
2.551000000000000000e+03,2.022705499999999823e+00
2.552000000000000000e+03,2.023662499999999920e+00
2.553000000000000000e+03,2.024643500000000262e+00
2.554000000000000000e+03,2.025376000000000509e+00
2.555000000000000000e+03,2.026235000000000230e+00
2.556000000000000000e+03,2.027006500000000155e+00
2.557000000000000000e+03,2.027820999999999874e+00
2.558000000000000000e+03,2.028473499999999596e+00
2.559000000000000000e+03,2.029217000000000048e+00
2.560000000000000000e+03,2.030132500000000118e+00
2.561000000000000000e+03,2.031069500000000083e+00
2.562000000000000000e+03,2.031965000000000465e+00
2.563000000000000000e+03,2.032645500000000105e+00
2.564000000000000000e+03,2.033336000000000254e+00
2.565000000000000000e+03,2.034167499999999684e+00
2.566000000000000000e+03,2.035019000000000133e+00
2.567000000000000000e+03,2.035627000000000297e+00
2.568000000000000000e+03,2.036409999999999609e+00
2.569000000000000000e+03,2.037303999999999338e+00
2.570000000000000000e+03,2.038272999999999779e+00
2.571000000000000000e+03,2.038995000000000335e+00
2.572000000000000000e+03,2.039591000000000598e+00
2.573000000000000000e+03,2.040266500000000427e+00
2.574000000000000000e+03,2.041075999999999890e+00
2.575000000000000000e+03,2.042142499999999750e+00
2.576000000000000000e+03,2.042769499999999905e+00
2.577000000000000000e+03,2.043588500000000252e+00
2.578000000000000000e+03,2.044357499999999828e+00
2.579000000000000000e+03,2.045213500000000462e+00
2.580000000000000000e+03,2.046082999999999874e+00
2.581000000000000000e+03,2.046928499999999929e+00
2.582000000000000000e+03,2.047731999999999886e+00
2.583000000000000000e+03,2.048443999999999487e+00
2.584000000000000000e+03,2.049425000000000274e+00
2.585000000000000000e+03,2.050303999999999682e+00
2.586000000000000000e+03,2.050896499999999900e+00
2.587000000000000000e+03,2.051503999999999994e+00
2.588000000000000000e+03,2.052367499999999900e+00
2.589000000000000000e+03,2.053156500000000051e+00
2.590000000000000000e+03,2.054066499999999795e+00
2.591000000000000000e+03,2.054732999999999699e+00
2.592000000000000000e+03,2.055989000000000289e+00
2.593000000000000000e+03,2.056665000000000187e+00
2.594000000000000000e+03,2.057173500000000210e+00
2.595000000000000000e+03,2.058024000000000520e+00
2.596000000000000000e+03,2.058919999999999639e+00
2.597000000000000000e+03,2.059909499999999838e+00
2.598000000000000000e+03,2.060430499999999832e+00
2.599000000000000000e+03,2.061341500000000604e+00
2.600000000000000000e+03,2.062232499999999913e+00
2.601000000000000000e+03,2.062961499999999671e+00
2.602000000000000000e+03,2.063896999999999871e+00
2.603000000000000000e+03,2.064667000000000030e+00
